Player,Pos,Age,Team,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,next_G,next_MP,next_PTS,next_TRB,next_AST,next_STL,next_BLK,next_TOV,next_FG%,next_3P%,next_eFG%,pts_change,ast_change,trb_change,mp_change,efg_change,breakout_score,Breakout,PTS_growth,AST_growth,TRB_growth,MP_growth,eFG%_growth
Martell Webster,SF,24.0,MIN,46,1,23.8,3.3,7.4,0.447,1.2,2.9,0.417,2.1,4.5,0.466,0.528,2.0,2.7,0.77,0.8,2.4,3.2,1.2,0.6,0.2,1.3,2.2,9.8,2011,47,24.3,6.9,3.6,0.9,0.7,0.4,1.0,0.423,0.339,0.491,-2.9000000000000004,-0.29999999999999993,0.3999999999999999,0.5,-0.03700000000000003,-0.5198086846016364,0,0.40000000000000036,0.3999999999999999,-0.09999999999999964,-0.6999999999999993,0.026000000000000023
Marvin Bagley III,PF,21.0,SAC,43,42,25.9,5.7,11.4,0.504,0.9,2.5,0.343,4.9,8.9,0.55,0.542,1.8,3.1,0.575,2.5,4.9,7.4,1.0,0.5,0.5,1.4,2.3,14.1,2021,30,21.9,9.3,7.2,0.6,0.3,0.4,0.7,0.463,0.242,0.494,-4.799999999999999,-0.4,-0.20000000000000018,-4.0,-0.04800000000000004,-0.9817030929762259,0,-0.8000000000000007,0.0,-0.1999999999999993,0.5999999999999979,0.017000000000000015
Marvin Bagley III,PF,22.0,SAC,30,17,21.9,3.8,8.2,0.463,0.5,2.1,0.242,3.3,6.1,0.538,0.494,1.2,1.6,0.745,2.2,4.9,7.2,0.6,0.3,0.4,0.7,1.7,9.3,2022,42,23.6,12.0,6.4,0.9,0.5,0.7,1.1,0.529,0.288,0.554,2.6999999999999993,0.30000000000000004,-0.7999999999999998,1.7000000000000028,0.06000000000000005,0.3154970209565583,0,-4.799999999999999,-0.4,-0.20000000000000018,-4.0,-0.04800000000000004
Marvin Bagley III,C,23.0,DET,42,25,23.6,4.8,9.1,0.529,0.5,1.6,0.288,4.4,7.5,0.579,0.554,1.9,2.6,0.75,2.2,4.2,6.4,0.9,0.5,0.7,1.1,1.9,12.0,2023,50,21.1,11.7,6.2,1.1,0.4,0.7,1.2,0.586,0.391,0.597,-0.3000000000000007,0.20000000000000007,-0.20000000000000018,-2.5,0.04299999999999993,-0.13393515253104782,0,2.6999999999999993,0.30000000000000004,-0.7999999999999998,1.7000000000000028,0.06000000000000005
Marvin Bagley III,C,24.0,WAS,50,25,21.1,4.8,8.2,0.586,0.2,0.5,0.391,4.6,7.7,0.597,0.597,1.9,2.5,0.762,2.6,3.6,6.2,1.1,0.4,0.7,1.2,1.6,11.7,2024,31,8.5,4.4,2.7,0.4,0.3,0.3,0.4,0.519,0.158,0.533,-7.299999999999999,-0.7000000000000001,-3.5,-12.600000000000001,-0.06399999999999995,-1.9918219126855914,0,-0.3000000000000007,0.20000000000000007,-0.20000000000000018,-2.5,0.04299999999999993
Marvin Williams,PF,20.0,ATL,64,63,34.0,4.8,11.0,0.433,0.2,0.7,0.244,4.6,10.3,0.446,0.441,3.4,4.1,0.815,1.3,4.0,5.3,1.9,0.8,0.5,2.0,3.0,13.1,2007,80,34.6,14.8,5.7,1.7,1.0,0.4,1.6,0.462,0.1,0.462,1.700000000000001,-0.19999999999999996,0.40000000000000036,0.6000000000000014,0.02100000000000002,0.1292373140740837,0,4.6,1.0999999999999999,0.5,9.3,-0.014000000000000012
Marvin Williams,SF,21.0,ATL,80,80,34.6,5.3,11.5,0.462,0.0,0.1,0.1,5.3,11.4,0.466,0.462,4.2,5.1,0.822,1.5,4.2,5.7,1.7,1.0,0.4,1.6,2.8,14.8,2008,61,34.3,13.9,6.3,1.3,0.9,0.6,1.1,0.458,0.355,0.502,-0.9000000000000004,-0.3999999999999999,0.5999999999999996,-0.30000000000000426,0.03999999999999998,-0.14752283479372202,0,1.700000000000001,-0.19999999999999996,0.40000000000000036,0.6000000000000014,0.02100000000000002
Marvin Williams,SF,22.0,ATL,61,59,34.3,4.7,10.2,0.458,0.9,2.5,0.355,3.8,7.7,0.493,0.502,3.6,4.5,0.806,1.8,4.5,6.3,1.3,0.9,0.6,1.1,2.1,13.9,2009,81,30.5,10.1,5.1,1.1,0.8,0.6,0.9,0.455,0.303,0.485,-3.8000000000000007,-0.19999999999999996,-1.2000000000000002,-3.799999999999997,-0.017000000000000015,-0.8732451473585922,0,-0.9000000000000004,-0.3999999999999999,0.5999999999999996,-0.30000000000000426,0.03999999999999998
Marvin Williams,SF,23.0,ATL,81,81,30.5,3.7,8.2,0.455,0.5,1.6,0.303,3.2,6.6,0.492,0.485,2.2,2.7,0.819,1.3,3.8,5.1,1.1,0.8,0.6,0.9,2.0,10.1,2010,65,28.7,10.4,4.8,1.4,0.5,0.4,1.0,0.458,0.336,0.493,0.3000000000000007,0.2999999999999998,-0.2999999999999998,-1.8000000000000007,0.008000000000000007,-0.12169906775792722,0,-3.8000000000000007,-0.19999999999999996,-1.2000000000000002,-3.799999999999997,-0.017000000000000015
Marvin Williams,SF,24.0,ATL,65,52,28.7,3.8,8.3,0.458,0.6,1.7,0.336,3.2,6.6,0.489,0.493,2.3,2.7,0.845,1.0,3.8,4.8,1.4,0.5,0.4,1.0,1.6,10.4,2011,57,26.3,10.2,5.2,1.2,0.8,0.3,0.7,0.432,0.389,0.494,-0.20000000000000107,-0.19999999999999996,0.40000000000000036,-2.3999999999999986,0.0010000000000000009,-0.2196381499816551,0,0.3000000000000007,0.2999999999999998,-0.2999999999999998,-1.8000000000000007,0.008000000000000007
Mason Plumlee,C,24.0,BRK,82,45,21.3,3.4,6.0,0.573,0.0,0.0,0.0,3.4,5.9,0.576,0.573,1.9,3.9,0.495,2.1,4.1,6.2,0.9,0.8,0.8,1.3,2.5,8.7,2015,82,25.4,9.1,7.7,2.8,0.8,1.0,1.9,0.516,0.0,0.516,0.40000000000000036,1.9,1.5,4.099999999999998,-0.05699999999999994,0.41157098760241084,0,1.299999999999999,0.0,1.7999999999999998,3.1000000000000014,-0.08600000000000008
Matisse Thybulle,SG,23.0,PHI,65,8,20.0,1.6,3.7,0.42,0.7,2.2,0.301,0.9,1.5,0.59,0.508,0.1,0.3,0.444,0.5,1.4,1.9,1.0,1.6,1.1,0.5,2.0,3.9,2021,66,25.5,5.7,2.3,1.1,1.7,1.1,0.6,0.5,0.313,0.575,1.8000000000000003,0.10000000000000009,0.3999999999999999,5.5,0.06699999999999995,0.4598132320000525,0,-0.8000000000000003,-0.19999999999999996,0.2999999999999998,0.1999999999999993,-0.020000000000000018
Matisse Thybulle,SG,24.0,PHI,66,50,25.5,2.3,4.5,0.5,0.7,2.2,0.313,1.6,2.4,0.673,0.575,0.5,0.7,0.791,0.6,1.7,2.3,1.1,1.7,1.1,0.6,2.4,5.7,2022,71,16.9,4.1,2.0,0.7,1.2,0.5,0.3,0.435,0.365,0.542,-1.6000000000000005,-0.40000000000000013,-0.2999999999999998,-8.600000000000001,-0.03299999999999992,-0.7656990948556092,0,1.8000000000000003,0.10000000000000009,0.3999999999999999,5.5,0.06699999999999995
Matt Harpring,SG,24.0,CLE,56,55,28.8,4.3,9.4,0.454,0.2,0.9,0.25,4.0,8.4,0.477,0.467,2.4,2.9,0.812,1.6,2.7,4.3,1.8,0.8,0.3,1.6,2.9,11.1,2001,81,31.4,11.8,7.1,1.3,0.9,0.1,1.6,0.461,0.304,0.473,0.7000000000000011,-0.5,2.8,2.599999999999998,0.00599999999999995,0.26985087059146134,0,2.9000000000000004,0.9,0.0,6.5,-0.010999999999999954
Matthew Dellavedova,SG,24.0,CLE,67,13,20.6,1.7,4.6,0.362,1.0,2.5,0.407,0.6,2.1,0.307,0.472,0.4,0.6,0.763,0.6,1.3,1.9,3.0,0.4,0.0,0.9,2.3,4.8,2015,76,24.6,7.5,2.1,4.4,0.6,0.1,1.5,0.405,0.41,0.501,2.7,1.4000000000000004,0.20000000000000018,4.0,0.029000000000000026,0.6222236561894507,0,0.09999999999999964,0.3999999999999999,0.19999999999999996,2.900000000000002,-0.03600000000000003
Maurice Harkless,SF,20.0,ORL,80,41,24.4,2.8,6.0,0.464,0.7,1.9,0.383,2.1,4.1,0.502,0.525,1.1,1.8,0.594,0.9,2.4,3.3,1.0,1.2,0.6,1.1,1.8,7.4,2014,45,15.0,3.5,2.4,0.6,0.7,0.2,0.6,0.399,0.179,0.43,-3.9000000000000004,-0.4,-0.8999999999999999,-9.399999999999999,-0.09500000000000003,-1.2501146581575073,0,-0.7999999999999989,0.30000000000000004,-1.1000000000000005,-1.6000000000000014,0.03600000000000003
Maurice Harkless,SF,21.0,ORL,45,4,15.0,1.4,3.5,0.399,0.2,1.2,0.179,1.2,2.3,0.52,0.43,0.5,0.9,0.537,0.8,1.5,2.4,0.6,0.7,0.2,0.6,1.5,3.5,2015,78,18.7,6.4,3.6,0.9,0.6,0.4,0.8,0.474,0.279,0.522,2.9000000000000004,0.30000000000000004,1.2000000000000002,3.6999999999999993,0.09200000000000003,0.7012957218679234,1,-3.9000000000000004,-0.4,-0.8999999999999999,-9.399999999999999,-0.09500000000000003
Maurice Harkless,SF,22.0,POR,78,14,18.7,2.5,5.3,0.474,0.5,1.8,0.279,2.0,3.5,0.576,0.522,0.9,1.4,0.622,1.3,2.3,3.6,0.9,0.6,0.4,0.8,1.6,6.4,2016,77,28.9,10.0,4.4,1.1,1.1,0.9,1.1,0.503,0.351,0.558,3.5999999999999996,0.20000000000000007,0.8000000000000003,10.2,0.03600000000000003,0.7975575657868476,1,2.9000000000000004,0.30000000000000004,1.2000000000000002,3.6999999999999993,0.09200000000000003
Maurice Harkless,SF,23.0,POR,77,69,28.9,4.1,8.1,0.503,0.9,2.5,0.351,3.2,5.6,0.572,0.558,1.0,1.6,0.621,1.6,2.8,4.4,1.1,1.1,0.9,1.1,2.8,10.0,2017,59,21.4,6.5,2.7,0.9,0.8,0.7,0.7,0.495,0.415,0.577,-3.5,-0.20000000000000007,-1.7000000000000002,-7.5,0.018999999999999906,-0.9350130009929901,0,3.5999999999999996,0.20000000000000007,0.8000000000000003,10.2,0.03600000000000003
Maurice Harkless,SF,24.0,POR,59,36,21.4,2.5,5.0,0.495,0.8,2.0,0.415,1.7,3.0,0.547,0.577,0.7,1.0,0.712,0.8,2.0,2.7,0.9,0.8,0.7,0.7,1.7,6.5,2018,60,23.6,7.7,4.5,1.2,1.1,0.9,0.8,0.487,0.275,0.53,1.2000000000000002,0.29999999999999993,1.7999999999999998,2.200000000000003,-0.04699999999999993,0.21404411246687155,0,-3.5,-0.20000000000000007,-1.7000000000000002,-7.5,0.018999999999999906
Maurice Taylor,PF,22.0,LAC,46,45,32.7,6.8,14.7,0.461,0.0,0.1,0.167,6.7,14.5,0.463,0.461,3.3,4.5,0.728,2.2,3.1,5.3,1.5,0.3,0.6,2.6,3.9,16.8,1999,62,35.9,17.1,6.5,1.6,0.8,0.8,2.7,0.464,0.125,0.464,0.3000000000000007,0.10000000000000009,1.2000000000000002,3.1999999999999957,0.0030000000000000027,0.1643895497283462,0,5.300000000000001,0.8,1.0999999999999996,11.400000000000002,-0.014999999999999958
Maurice Taylor,PF,23.0,LAC,62,60,35.9,7.4,15.9,0.464,0.0,0.1,0.125,7.4,15.8,0.466,0.464,2.3,3.2,0.711,1.5,4.9,6.5,1.6,0.8,0.8,2.7,3.5,17.1,2000,69,28.6,13.0,5.5,1.5,0.4,0.6,1.8,0.489,0.0,0.489,-4.100000000000001,-0.10000000000000009,-1.0,-7.299999999999997,0.024999999999999967,-0.8830184684640655,0,0.3000000000000007,0.10000000000000009,1.2000000000000002,3.1999999999999957,0.0030000000000000027
Max Christie,SG,20.0,LAL,67,7,14.1,1.5,3.6,0.427,0.6,1.8,0.356,0.9,1.8,0.496,0.515,0.5,0.7,0.783,0.2,1.9,2.1,0.9,0.3,0.3,0.5,0.9,4.2,2024,78,27.3,9.6,3.3,1.9,0.8,0.4,1.1,0.427,0.366,0.525,5.3999999999999995,0.9999999999999999,1.1999999999999997,13.200000000000001,0.010000000000000009,1.212661305056725,1,1.1,0.4,0.30000000000000004,1.5999999999999996,-0.02300000000000002
Mehmet Okur,PF,24.0,DET,71,33,22.3,3.5,7.6,0.463,0.3,0.7,0.375,3.3,7.0,0.472,0.48,2.3,2.9,0.775,2.3,3.7,5.9,1.0,0.5,0.9,1.4,1.9,9.6,2004,82,28.1,12.9,7.5,2.0,0.4,0.8,1.7,0.468,0.27,0.479,3.3000000000000007,1.0,1.5999999999999996,5.800000000000001,-0.0010000000000000009,0.7636103978554947,1,2.6999999999999993,0.0,1.2000000000000002,3.3000000000000007,0.010000000000000009
Metta World Peace,SF,21.0,CHI,76,74,31.1,4.3,10.7,0.401,0.6,1.9,0.291,3.7,8.8,0.426,0.428,2.8,3.7,0.75,0.8,3.1,3.9,3.0,2.0,0.6,2.1,3.3,11.9,2001,55,29.9,13.2,4.9,2.3,2.6,0.7,2.1,0.423,0.312,0.465,1.299999999999999,-0.7000000000000002,1.0000000000000004,-1.2000000000000028,0.03700000000000003,0.044830611998214705,0,-0.09999999999999964,0.20000000000000018,-0.3999999999999999,0.0,-0.019000000000000017
Metta World Peace,SF,22.0,IND,55,50,29.9,4.9,11.6,0.423,1.0,3.1,0.312,3.9,8.5,0.464,0.465,2.5,3.7,0.667,1.3,3.6,4.9,2.3,2.6,0.7,2.1,3.9,13.2,2002,69,33.6,15.5,5.2,2.9,2.3,0.7,2.1,0.428,0.336,0.47,2.3000000000000007,0.6000000000000001,0.2999999999999998,3.700000000000003,0.004999999999999949,0.385981070168743,0,1.299999999999999,-0.7000000000000002,1.0000000000000004,-1.2000000000000028,0.03700000000000003
Metta World Peace,SF,23.0,IND,69,67,33.6,5.2,12.3,0.428,1.0,3.1,0.336,4.2,9.2,0.458,0.47,4.0,5.4,0.736,1.5,3.8,5.2,2.9,2.3,0.7,2.1,3.5,15.5,2003,73,37.2,18.3,5.3,3.7,2.1,0.7,2.8,0.421,0.31,0.455,2.8000000000000007,0.8000000000000003,0.09999999999999964,3.6000000000000014,-0.014999999999999958,0.40220556148915215,0,2.3000000000000007,0.6000000000000001,0.2999999999999998,3.700000000000003,0.004999999999999949
Metta World Peace,SF,24.0,IND,73,71,37.2,6.4,15.2,0.421,1.0,3.3,0.31,5.4,11.9,0.452,0.455,4.4,6.0,0.733,1.4,3.9,5.3,3.7,2.1,0.7,2.8,2.7,18.3,2004,7,41.6,24.6,6.4,3.1,1.7,0.9,2.4,0.496,0.412,0.525,6.300000000000001,-0.6000000000000001,1.1000000000000005,4.399999999999999,0.07,0.8705583055595717,1,2.8000000000000007,0.8000000000000003,0.09999999999999964,3.6000000000000014,-0.014999999999999958
Meyers Leonard,C,22.0,POR,55,7,15.4,2.3,4.5,0.51,0.9,2.0,0.42,1.4,2.4,0.586,0.606,0.5,0.6,0.938,0.8,3.7,4.5,0.6,0.2,0.3,0.7,2.1,5.9,2015,61,21.9,8.4,5.1,1.5,0.1,0.3,1.3,0.448,0.377,0.547,2.5,0.9,0.5999999999999996,6.499999999999998,-0.05899999999999994,0.4364896322260804,0,0.40000000000000036,0.09999999999999998,0.7999999999999998,-2.0999999999999996,0.05499999999999994
Meyers Leonard,PF,23.0,POR,61,10,21.9,3.2,7.1,0.448,1.4,3.7,0.377,1.8,3.4,0.527,0.547,0.6,0.8,0.761,0.8,4.3,5.1,1.5,0.1,0.3,1.3,3.0,8.4,2016,74,16.5,5.4,3.2,1.0,0.2,0.4,0.5,0.386,0.347,0.484,-3.0,-0.5,-1.8999999999999995,-5.399999999999999,-0.06300000000000006,-1.0773871529566639,0,2.5,0.9,0.5999999999999996,6.499999999999998,-0.05899999999999994
Meyers Leonard,PF,24.0,POR,74,12,16.5,2.0,5.1,0.386,1.0,2.9,0.347,1.0,2.2,0.436,0.484,0.5,0.5,0.875,0.4,2.8,3.2,1.0,0.2,0.4,0.5,2.3,5.4,2017,33,7.7,3.4,2.1,0.5,0.2,0.0,0.3,0.59,0.423,0.66,-2.0000000000000004,-0.5,-1.1,-8.8,0.17600000000000005,-0.4368606336416498,0,-3.0,-0.5,-1.8999999999999995,-5.399999999999999,-0.06300000000000006
Michael Beasley,PF,21.0,MIA,78,78,29.8,6.0,13.3,0.45,0.4,1.3,0.275,5.6,12.0,0.469,0.463,2.5,3.1,0.8,1.6,4.8,6.4,1.3,1.0,0.6,1.7,2.8,14.8,2010,73,32.3,19.2,5.6,2.2,0.7,0.7,2.7,0.45,0.366,0.474,4.399999999999999,0.9000000000000001,-0.8000000000000007,2.4999999999999964,0.010999999999999954,0.5146053245426607,0,0.9000000000000004,0.30000000000000004,1.0,5.0,-0.02699999999999997
Michael Beasley,SF,22.0,MIN,73,73,32.3,7.7,17.1,0.45,0.8,2.2,0.366,6.9,14.8,0.463,0.474,3.0,4.0,0.753,1.6,4.0,5.6,2.2,0.7,0.7,2.7,3.0,19.2,2011,47,23.1,11.5,4.4,1.0,0.4,0.4,1.7,0.445,0.376,0.483,-7.699999999999999,-1.2000000000000002,-1.1999999999999993,-9.199999999999996,0.009000000000000008,-1.5824002756146887,0,4.399999999999999,0.9000000000000001,-0.8000000000000007,2.4999999999999964,0.010999999999999954
Michael Beasley,SF,23.0,MIN,47,7,23.1,4.7,10.6,0.445,0.8,2.1,0.376,3.9,8.4,0.462,0.483,1.3,2.0,0.642,0.8,3.6,4.4,1.0,0.4,0.4,1.7,1.8,11.5,2012,75,20.7,10.1,3.8,1.5,0.4,0.5,1.9,0.405,0.313,0.434,-1.4000000000000004,0.5,-0.6000000000000005,-2.400000000000002,-0.04899999999999999,-0.45515652479334656,0,-7.699999999999999,-1.2000000000000002,-1.1999999999999993,-9.199999999999996,0.009000000000000008
Michael Beasley,SF,24.0,PHO,75,20,20.7,4.1,10.2,0.405,0.6,1.9,0.313,3.5,8.3,0.426,0.434,1.3,1.7,0.746,0.7,3.1,3.8,1.5,0.4,0.5,1.9,1.4,10.1,2013,55,15.1,7.9,3.1,0.8,0.4,0.4,1.0,0.499,0.389,0.528,-2.1999999999999993,-0.7,-0.6999999999999997,-5.6,0.09400000000000003,-0.5335720294489572,0,-1.4000000000000004,0.5,-0.6000000000000005,-2.400000000000002,-0.04899999999999999
Michael Carter-Williams,PG,23.0,MIL,66,63,32.6,5.5,13.9,0.396,0.5,2.3,0.235,5.0,11.6,0.428,0.416,3.1,4.4,0.694,1.0,4.4,5.3,6.7,1.7,0.5,3.8,2.5,14.6,2015,54,30.5,11.5,5.1,5.2,1.5,0.8,2.8,0.452,0.273,0.466,-3.0999999999999996,-1.5,-0.20000000000000018,-2.1000000000000014,0.050000000000000044,-0.7002817018688705,0,-2.0999999999999996,0.40000000000000036,-0.9000000000000004,-1.8999999999999986,-0.015000000000000013
Michael Carter-Williams,PG,24.0,MIL,54,37,30.5,4.6,10.3,0.452,0.3,1.0,0.273,4.4,9.3,0.472,0.466,2.0,3.0,0.654,0.9,4.2,5.1,5.2,1.5,0.8,2.8,3.0,11.5,2016,45,18.8,6.6,3.4,2.5,0.8,0.5,1.5,0.366,0.234,0.391,-4.9,-2.7,-1.6999999999999997,-11.7,-0.07500000000000001,-1.8756825167988906,0,-3.0999999999999996,-1.5,-0.20000000000000018,-2.1000000000000014,0.050000000000000044
Michael Dickerson,SG,24.0,VAN,82,82,37.8,6.8,15.5,0.436,1.5,3.5,0.409,5.3,11.9,0.444,0.483,3.3,4.0,0.83,1.0,2.5,3.4,2.5,1.4,0.5,2.0,2.8,18.2,2000,70,37.4,16.3,3.3,3.3,0.9,0.4,2.3,0.417,0.374,0.459,-1.8999999999999986,0.7999999999999998,-0.10000000000000009,-0.3999999999999986,-0.023999999999999966,-0.2768925882727827,0,7.299999999999999,0.6000000000000001,1.7,6.599999999999998,-0.05900000000000005
Michael Doleac,C,22.0,ORL,81,29,16.5,3.0,6.6,0.452,0.0,0.0,0.5,3.0,6.6,0.452,0.453,1.0,1.2,0.842,1.1,3.0,4.1,0.8,0.4,0.4,0.8,2.8,7.0,2000,77,18.2,6.4,3.5,0.8,0.5,0.5,0.8,0.417,0.0,0.417,-0.5999999999999996,0.0,-0.5999999999999996,1.6999999999999993,-0.03600000000000003,-0.2913081429709685,0,0.7999999999999998,0.4,1.0999999999999996,0.5999999999999996,-0.015000000000000013
Michael Doleac,C,23.0,ORL,77,21,18.2,2.9,6.8,0.417,0.0,0.0,0.0,2.9,6.8,0.42,0.417,0.6,0.8,0.847,0.9,2.6,3.5,0.8,0.5,0.5,0.8,3.1,6.4,2001,42,16.8,4.6,4.0,0.6,0.4,0.3,0.9,0.417,,0.417,-1.8000000000000007,-0.20000000000000007,0.5,-1.3999999999999986,0.0,-0.3496223645708824,0,-0.5999999999999996,0.0,-0.5999999999999996,1.6999999999999993,-0.03600000000000003
Michael Kidd-Gilchrist,SF,20.0,CHA,62,62,24.2,2.7,5.7,0.473,0.0,0.1,0.111,2.7,5.5,0.483,0.475,1.8,3.0,0.614,1.8,3.5,5.2,0.8,0.7,0.6,1.0,2.3,7.2,2014,55,28.9,10.9,7.6,1.4,0.5,0.7,1.1,0.465,,0.465,3.7,0.5999999999999999,2.3999999999999995,4.699999999999999,-0.009999999999999953,0.76978109950281,1,-1.7999999999999998,-0.7,-0.5999999999999996,-1.8000000000000007,0.014999999999999958
Michael Kidd-Gilchrist,SF,23.0,CHO,81,81,29.0,3.6,7.6,0.477,0.0,0.1,0.111,3.6,7.5,0.483,0.478,1.9,2.4,0.784,1.9,5.0,7.0,1.4,1.0,1.0,0.7,2.3,9.2,2017,74,25.0,9.2,4.1,1.0,0.7,0.4,0.7,0.504,0.0,0.504,0.0,-0.3999999999999999,-2.9000000000000004,-4.0,0.026000000000000023,-0.5975337616318181,0,-1.700000000000001,0.0,-0.5999999999999996,0.10000000000000142,0.012999999999999956
Michael Kidd-Gilchrist,SF,24.0,CHO,74,74,25.0,3.8,7.6,0.504,0.0,0.0,0.0,3.8,7.5,0.505,0.504,1.6,2.3,0.684,1.1,2.9,4.1,1.0,0.7,0.4,0.7,1.9,9.2,2018,64,18.4,6.7,3.8,1.0,0.5,0.6,0.7,0.476,0.34,0.5,-2.499999999999999,0.0,-0.2999999999999998,-6.600000000000001,-0.0040000000000000036,-0.6597902343594987,0,0.0,-0.3999999999999999,-2.9000000000000004,-4.0,0.026000000000000023
Michael Porter Jr.,SF,22.0,DEN,61,54,31.3,7.3,13.4,0.542,2.8,6.3,0.445,4.5,7.1,0.628,0.646,1.7,2.2,0.791,1.5,5.8,7.3,1.1,0.7,0.9,1.3,2.1,19.0,2021,9,29.4,9.9,6.6,1.9,1.1,0.2,1.3,0.359,0.208,0.408,-9.1,0.7999999999999998,-0.7000000000000002,-1.9000000000000021,-0.23800000000000004,-1.6632158604472278,0,9.7,0.30000000000000004,2.5999999999999996,14.900000000000002,0.05600000000000005
Michael Porter Jr.,SF,24.0,DEN,62,62,29.0,6.4,13.2,0.487,3.0,7.3,0.414,3.4,5.9,0.579,0.602,1.5,1.9,0.8,1.0,4.5,5.5,1.0,0.6,0.5,1.1,1.9,17.4,2023,81,31.7,16.7,7.0,1.5,0.5,0.7,1.1,0.484,0.397,0.586,-0.6999999999999993,0.5,1.5,2.6999999999999993,-0.016000000000000014,0.09963680010862663,0,-1.6000000000000014,-0.10000000000000009,-1.7999999999999998,-2.3000000000000007,-0.04400000000000004
Michael Redd,SG,23.0,MIL,82,14,28.2,5.5,11.8,0.469,2.2,5.1,0.438,3.3,6.8,0.492,0.562,1.8,2.3,0.805,1.2,3.3,4.5,1.4,1.2,0.2,0.9,1.7,15.1,2003,82,36.8,21.7,5.0,2.3,1.0,0.1,1.4,0.44,0.35,0.484,6.6,0.8999999999999999,0.5,8.599999999999998,-0.07800000000000007,0.8901198109720228,1,3.6999999999999993,0.0,1.2000000000000002,7.099999999999998,0.007000000000000006
Michael Redd,SG,24.0,MIL,82,82,36.8,7.7,17.5,0.44,1.5,4.4,0.35,6.2,13.1,0.47,0.484,4.7,5.4,0.868,1.4,3.5,5.0,2.3,1.0,0.1,1.4,1.9,21.7,2004,75,38.0,23.0,4.2,2.3,0.8,0.1,1.8,0.441,0.355,0.477,1.3000000000000007,0.0,-0.7999999999999998,1.2000000000000028,-0.007000000000000006,-0.05889123098812546,0,6.6,0.8999999999999999,0.5,8.599999999999998,-0.07800000000000007
Mickael Pietrus,SF,22.0,GSW,67,3,20.0,3.2,7.5,0.427,1.0,2.9,0.344,2.2,4.6,0.48,0.494,2.1,3.0,0.698,1.0,1.9,2.8,1.2,0.7,0.3,1.4,2.1,9.5,2005,52,22.7,9.3,3.1,0.8,0.6,0.2,1.5,0.404,0.318,0.471,-0.1999999999999993,-0.3999999999999999,0.30000000000000027,2.6999999999999993,-0.02300000000000002,-0.1538648003286189,0,4.2,0.7,0.5999999999999996,5.9,0.0030000000000000027
Mickael Pietrus,SF,23.0,GSW,52,18,22.7,3.3,8.0,0.404,1.1,3.4,0.318,2.2,4.7,0.467,0.471,1.7,2.8,0.608,1.1,2.0,3.1,0.8,0.6,0.2,1.5,2.5,9.3,2006,72,26.9,11.1,4.5,0.9,0.7,0.8,1.5,0.488,0.388,0.567,1.799999999999999,0.09999999999999998,1.4,4.199999999999999,0.09599999999999997,0.5966502281197111,0,-0.1999999999999993,-0.3999999999999999,0.30000000000000027,2.6999999999999993,-0.02300000000000002
Mickael Pietrus,SF,24.0,GSW,72,38,26.9,4.0,8.1,0.488,1.3,3.3,0.388,2.7,4.8,0.558,0.567,1.9,2.9,0.648,1.1,3.4,4.5,0.9,0.7,0.8,1.5,3.1,11.1,2007,66,19.9,7.2,3.7,0.7,1.0,0.7,0.7,0.439,0.361,0.525,-3.8999999999999995,-0.20000000000000007,-0.7999999999999998,-7.0,-0.041999999999999926,-1.0022546033762567,0,1.799999999999999,0.09999999999999998,1.4,4.199999999999999,0.09599999999999997
Mikal Bridges,SF,23.0,PHO,73,32,28.0,3.4,6.6,0.51,1.0,2.7,0.361,2.4,4.0,0.61,0.583,1.4,1.7,0.844,0.9,3.1,4.0,1.8,1.4,0.6,1.0,2.2,9.1,2020,72,32.6,13.5,4.3,2.1,1.1,0.9,0.8,0.543,0.425,0.643,4.4,0.30000000000000004,0.2999999999999998,4.600000000000001,0.06000000000000005,0.7165557608457056,1,0.7999999999999989,-0.30000000000000004,0.7999999999999998,-1.5,0.05999999999999994
Mikal Bridges,SF,24.0,PHO,72,72,32.6,5.0,9.3,0.543,1.9,4.4,0.425,3.2,4.9,0.647,0.643,1.5,1.8,0.84,1.1,3.2,4.3,2.1,1.1,0.9,0.8,1.6,13.5,2021,82,34.8,14.2,4.2,2.3,1.2,0.4,0.8,0.534,0.369,0.601,0.6999999999999993,0.19999999999999973,-0.09999999999999964,2.1999999999999957,-0.04200000000000004,-0.05848929785772457,0,4.4,0.30000000000000004,0.2999999999999998,4.600000000000001,0.06000000000000005
Mike Bibby,PG,21.0,VAN,82,82,38.5,5.6,12.6,0.445,0.9,2.6,0.363,4.7,10.0,0.466,0.483,2.4,3.0,0.78,0.9,2.8,3.7,8.1,1.6,0.2,3.0,2.1,14.5,2000,82,38.9,15.9,3.7,8.4,1.3,0.1,3.0,0.454,0.379,0.5,1.4000000000000004,0.3000000000000007,0.0,0.3999999999999986,0.017000000000000015,0.1231504183198005,0,1.3000000000000007,1.5999999999999996,1.0,3.299999999999997,0.04099999999999998
